Google service,Service description,Service ID,SKU ID,SKU description,Product taxonomy,Unit description,Per unit quantity,Tiered usage start,List price ($),
GCP,Cognosys Inc. Moodle on CentOS 7,08CB-3A3E-55D0,9DE4-129A-3112,Licensing Fee for secured-moodle-on-centos-7 on VM with 2 to 3 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. Moodle on CentOS 7,hour,1,0,0.10,
GCP,Cognosys Inc. Moodle on CentOS 7,08CB-3A3E-55D0,8473-C3C3-4EE6,Licensing Fee for secured-moodle-on-centos-7 on VM with 4 to 7 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. Moodle on CentOS 7,hour,1,0,0.15,
GCP,Cognosys Inc. Moodle on CentOS 7,08CB-3A3E-55D0,C164-14E0-EF3F,Licensing Fee for secured-moodle-on-centos-7 on VM with 8 to 11 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. Moodle on CentOS 7,hour,1,0,0.20,
GCP,Cognosys Inc. Moodle on Red Hat Enterprise Linux 7,F012-7646-AEC6,F6EC-6424-F9FE,Licensing Fee for Secured Moodle on Red Hat Enterprise Linux 7 on VM with up to 1 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. Moodle on Red Hat Enterprise Linux 7,hour,1,0,0.05,
GCP,Cognosys Inc. Moodle on Red Hat Enterprise Linux 7,F012-7646-AEC6,2D85-A737-9977,Licensing Fee for Secured Moodle on Red Hat Enterprise Linux 7 on VM with 12 or more VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. Moodle on Red Hat Enterprise Linux 7,hour,1,0,0.40,
GCP,Cognosys Inc. Moodle on Red Hat Enterprise Linux 7,F012-7646-AEC6,D30A-9CFD-315D,Licensing Fee for Secured Moodle on Red Hat Enterprise Linux 7 on VM with 2 to 3 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. Moodle on Red Hat Enterprise Linux 7,hour,1,0,0.10,
GCP,Cognosys Inc. Moodle on Red Hat Enterprise Linux 7,F012-7646-AEC6,37D6-E664-169C,Licensing Fee for Secured Moodle on Red Hat Enterprise Linux 7 on VM with 4 to 7 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. Moodle on Red Hat Enterprise Linux 7,hour,1,0,0.15,
GCP,Cognosys Inc. Moodle on Red Hat Enterprise Linux 7,F012-7646-AEC6,C084-1E0C-8CDC,Licensing Fee for Secured Moodle on Red Hat Enterprise Linux 7 on VM with 8 to 11 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. Moodle on Red Hat Enterprise Linux 7,hour,1,0,0.20,
GCP,Cognosys Inc. Secured Moodle on Windows 2012 R2,03C0-8240-4A98,BB91-B31B-DBE8,Licensing Fee for Secured Moodle on Windows 2012 R2 on VM with up to 1 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. Secured Moodle on Windows 2012 R2,hour,1,0,0.05,
GCP,Cognosys Inc. Secured Moodle on Windows 2012 R2,03C0-8240-4A98,3E43-3FC4-0FEB,Licensing Fee for Secured Moodle on Windows 2012 R2 on VM with 12 or more VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. Secured Moodle on Windows 2012 R2,hour,1,0,0.40,
GCP,Cognosys Inc. Secured Moodle on Windows 2012 R2,03C0-8240-4A98,BA60-D4B4-5589,Licensing Fee for Secured Moodle on Windows 2012 R2 on VM with 2 to 3 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. Secured Moodle on Windows 2012 R2,hour,1,0,0.10,
GCP,Cognosys Inc. Secured Moodle on Windows 2012 R2,03C0-8240-4A98,6AD2-4DBB-CD12,Licensing Fee for Secured Moodle on Windows 2012 R2 on VM with 4 to 7 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. Secured Moodle on Windows 2012 R2,hour,1,0,0.15,
GCP,Cognosys Inc. Secured Moodle on Windows 2012 R2,03C0-8240-4A98,5B54-136D-1C7B,Licensing Fee for Secured Moodle on Windows 2012 R2 on VM with 8 to 11 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. Secured Moodle on Windows 2012 R2,hour,1,0,0.20,
GCP,Cognosys Inc. mRemote on Windows 2012 R2,759F-0B40-8EBC,BB81-65D4-FAE3,Licensing Fee for Secured mRemote on Windows 2012 R2 on VM with up to 1 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. mRemote on Windows 2012 R2,hour,1,0,0.05,
GCP,Cognosys Inc. mRemote on Windows 2012 R2,759F-0B40-8EBC,E7B6-7B88-23AC,Licensing Fee for Secured mRemote on Windows 2012 R2 on VM with 12 or more VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. mRemote on Windows 2012 R2,hour,1,0,0.40,
GCP,Cognosys Inc. mRemote on Windows 2012 R2,759F-0B40-8EBC,0BE5-CA0A-2A2A,Licensing Fee for Secured mRemote on Windows 2012 R2 on VM with 2 to 3 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. mRemote on Windows 2012 R2,hour,1,0,0.10,
GCP,Cognosys Inc. mRemote on Windows 2012 R2,759F-0B40-8EBC,A03F-E3BF-8288,Licensing Fee for Secured mRemote on Windows 2012 R2 on VM with 4 to 7 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. mRemote on Windows 2012 R2,hour,1,0,0.15,
GCP,Cognosys Inc. mRemote on Windows 2012 R2,759F-0B40-8EBC,D695-D2C9-F182,Licensing Fee for Secured mRemote on Windows 2012 R2 on VM with 8 to 11 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. mRemote on Windows 2012 R2,hour,1,0,0.20,
GCP,Cognosys Inc. Secured MVC Forum on Windows 2012 R2,528A-362D-35F5,A625-BBBA-21AA,Licensing Fee for Cognosys Secured MVCForum on Windows 2012 R2 on VM with up to 1 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. Secured MVC Forum on Windows 2012 R2,hour,1,0,0.05,
GCP,Cognosys Inc. Secured MVC Forum on Windows 2012 R2,528A-362D-35F5,1B6C-BBF8-142E,Licensing Fee for Cognosys Secured MVCForum on Windows 2012 R2 on VM with 12 or more VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. Secured MVC Forum on Windows 2012 R2,hour,1,0,0.40,
GCP,Cognosys Inc. Secured MVC Forum on Windows 2012 R2,528A-362D-35F5,07F7-7E54-EF16,Licensing Fee for Cognosys Secured MVCForum on Windows 2012 R2 on VM with 2 to 3 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. Secured MVC Forum on Windows 2012 R2,hour,1,0,0.10,
GCP,Cognosys Inc. Secured MVC Forum on Windows 2012 R2,528A-362D-35F5,8692-F37A-F0F3,Licensing Fee for Cognosys Secured MVCForum on Windows 2012 R2 on VM with 4 to 7 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. Secured MVC Forum on Windows 2012 R2,hour,1,0,0.15,
GCP,Cognosys Inc. Secured MVC Forum on Windows 2012 R2,528A-362D-35F5,83F0-23F3-924D,Licensing Fee for Cognosys Secured MVCForum on Windows 2012 R2 on VM with 8 to 11 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. Secured MVC Forum on Windows 2012 R2,hour,1,0,0.20,
GCP,Cognosys Inc. MySQL 5.6 on Red Hat Enterprise Linux 7,D43B-BD29-C4B8,CC3A-A0DD-2211,Licensing Fee for Secured MySQL 5.6 on Red Hat Enterprise Linux 7 on VM with up to 1 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. MySQL 5.6 on Red Hat Enterprise Linux 7,hour,1,0,0.05,
GCP,Cognosys Inc. MySQL 5.6 on Red Hat Enterprise Linux 7,D43B-BD29-C4B8,FF91-476C-F247,Licensing Fee for Secured MySQL 5.6 on Red Hat Enterprise Linux 7 on VM with 12 or more VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. MySQL 5.6 on Red Hat Enterprise Linux 7,hour,1,0,0.40,
GCP,Cognosys Inc. MySQL 5.6 on Red Hat Enterprise Linux 7,D43B-BD29-C4B8,0454-7E40-7E5D,Licensing Fee for Secured MySQL 5.6 on Red Hat Enterprise Linux 7 on VM with 2 to 3 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. MySQL 5.6 on Red Hat Enterprise Linux 7,hour,1,0,0.10,
GCP,Cognosys Inc. MySQL 5.6 on Red Hat Enterprise Linux 7,D43B-BD29-C4B8,A58D-E3BC-EAD6,Licensing Fee for Secured MySQL 5.6 on Red Hat Enterprise Linux 7 on VM with 4 to 7 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. MySQL 5.6 on Red Hat Enterprise Linux 7,hour,1,0,0.15,
GCP,Cognosys Inc. MySQL 5.6 on Red Hat Enterprise Linux 7,D43B-BD29-C4B8,F27C-8D69-9067,Licensing Fee for Secured MySQL 5.6 on Red Hat Enterprise Linux 7 on VM with 8 to 11 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. MySQL 5.6 on Red Hat Enterprise Linux 7,hour,1,0,0.20,
GCP,Cognosys Inc. MySQL 5.6 on Ubuntu 14.04 LTS,251D-E8E2-38A4,D739-169A-C547,Licensing Fee for Secured MySQL 5.6 on Ubuntu 14.04 LTS on VM with up to 1 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. MySQL 5.6 on Ubuntu 14.04 LTS,hour,1,0,0.10,
GCP,Cognosys Inc. MySQL 5.6 on Ubuntu 14.04 LTS,251D-E8E2-38A4,9709-4F0D-98DA,Licensing Fee for Secured MySQL 5.6 on Ubuntu 14.04 LTS on VM with 10 to 11 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. MySQL 5.6 on Ubuntu 14.04 LTS,hour,1,0,1.00,
GCP,Cognosys Inc. MySQL 5.6 on Ubuntu 14.04 LTS,251D-E8E2-38A4,B86D-CF54-353B,Licensing Fee for Secured MySQL 5.6 on Ubuntu 14.04 LTS on VM with 12 to 13 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. MySQL 5.6 on Ubuntu 14.04 LTS,hour,1,0,1.20,
GCP,Cognosys Inc. MySQL 5.6 on Ubuntu 14.04 LTS,251D-E8E2-38A4,E845-6B9A-5B40,Licensing Fee for Secured MySQL 5.6 on Ubuntu 14.04 LTS on VM with 14 to 15 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. MySQL 5.6 on Ubuntu 14.04 LTS,hour,1,0,1.40,
GCP,Cognosys Inc. MySQL 5.6 on Ubuntu 14.04 LTS,251D-E8E2-38A4,4BB9-B563-89E6,Licensing Fee for Secured MySQL 5.6 on Ubuntu 14.04 LTS on VM with 16 or more VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. MySQL 5.6 on Ubuntu 14.04 LTS,hour,1,0,1.60,
GCP,Cognosys Inc. MySQL 5.6 on Ubuntu 14.04 LTS,251D-E8E2-38A4,4216-9464-07A6,Licensing Fee for Secured MySQL 5.6 on Ubuntu 14.04 LTS on VM with 2 to 3 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. MySQL 5.6 on Ubuntu 14.04 LTS,hour,1,0,0.20,
GCP,Cognosys Inc. MySQL 5.6 on Ubuntu 14.04 LTS,251D-E8E2-38A4,2BE5-8F05-B4E3,Licensing Fee for Secured MySQL 5.6 on Ubuntu 14.04 LTS on VM with 4 to 5 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. MySQL 5.6 on Ubuntu 14.04 LTS,hour,1,0,0.40,
GCP,Cognosys Inc. MySQL 5.6 on Ubuntu 14.04 LTS,251D-E8E2-38A4,86EA-7C44-40E3,Licensing Fee for Secured MySQL 5.6 on Ubuntu 14.04 LTS on VM with 6 to 7 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. MySQL 5.6 on Ubuntu 14.04 LTS,hour,1,0,0.60,
GCP,Cognosys Inc. MySQL 5.6 on Ubuntu 14.04 LTS,251D-E8E2-38A4,002C-8BD5-5D9E,Licensing Fee for Secured MySQL 5.6 on Ubuntu 14.04 LTS on VM with 8 to 9 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. MySQL 5.6 on Ubuntu 14.04 LTS,hour,1,0,0.80,
GCP,Cognosys Inc. MySQL 5.6 on Ubuntu 16.04 LTS,F5ED-1150-4E7B,BEDB-22E1-C4AE,Licensing Fee for secured-mysql-5-6-on-ubuntu-16-04-lts on VM with up to 1 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. MySQL 5.6 on Ubuntu 16.04 LTS,hour,1,0,0.05,
GCP,Cognosys Inc. MySQL 5.6 on Ubuntu 16.04 LTS,F5ED-1150-4E7B,7B0F-96EF-508B,Licensing Fee for secured-mysql-5-6-on-ubuntu-16-04-lts on VM with 12 or more VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. MySQL 5.6 on Ubuntu 16.04 LTS,hour,1,0,0.40,
GCP,Cognosys Inc. MySQL 5.6 on Ubuntu 16.04 LTS,F5ED-1150-4E7B,4699-D7FB-94F3,Licensing Fee for secured-mysql-5-6-on-ubuntu-16-04-lts on VM with 2 to 3 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. MySQL 5.6 on Ubuntu 16.04 LTS,hour,1,0,0.10,
GCP,Cognosys Inc. MySQL 5.6 on Ubuntu 16.04 LTS,F5ED-1150-4E7B,2FA2-A1F8-5911,Licensing Fee for secured-mysql-5-6-on-ubuntu-16-04-lts on VM with 4 to 7 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. MySQL 5.6 on Ubuntu 16.04 LTS,hour,1,0,0.15,
GCP,Cognosys Inc. MySQL 5.6 on Ubuntu 16.04 LTS,F5ED-1150-4E7B,704D-62D7-0BC4,Licensing Fee for secured-mysql-5-6-on-ubuntu-16-04-lts on VM with 8 to 11 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. MySQL 5.6 on Ubuntu 16.04 LTS,hour,1,0,0.20,
GCP,Cognosys Inc. Secured MySQL 5.6 on Windows 2012 R2,92A6-B867-1D4C,8DB0-0CC3-BD78,Licensing Fee for Cognosys Secured MySQL 5.6 on Windows 2012 R2 on VM with up to 1 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. Secured MySQL 5.6 on Windows 2012 R2,hour,1,0,0.10,
GCP,Cognosys Inc. Secured MySQL 5.6 on Windows 2012 R2,92A6-B867-1D4C,2B00-46DC-A51D,Licensing Fee for Cognosys Secured MySQL 5.6 on Windows 2012 R2 on VM with 10 to 11 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. Secured MySQL 5.6 on Windows 2012 R2,hour,1,0,1.00,
GCP,Cognosys Inc. Secured MySQL 5.6 on Windows 2012 R2,92A6-B867-1D4C,82A4-6AEF-3417,Licensing Fee for Cognosys Secured MySQL 5.6 on Windows 2012 R2 on VM with 12 to 13 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. Secured MySQL 5.6 on Windows 2012 R2,hour,1,0,1.20,
GCP,Cognosys Inc. Secured MySQL 5.6 on Windows 2012 R2,92A6-B867-1D4C,BC37-9375-016B,Licensing Fee for Cognosys Secured MySQL 5.6 on Windows 2012 R2 on VM with 14 to 15 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. Secured MySQL 5.6 on Windows 2012 R2,hour,1,0,1.40,
GCP,Cognosys Inc. Secured MySQL 5.6 on Windows 2012 R2,92A6-B867-1D4C,325E-2866-D12E,Licensing Fee for Cognosys Secured MySQL 5.6 on Windows 2012 R2 on VM with 16 or more VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. Secured MySQL 5.6 on Windows 2012 R2,hour,1,0,1.60,
GCP,Cognosys Inc. Secured MySQL 5.6 on Windows 2012 R2,92A6-B867-1D4C,308C-E777-DD4F,Licensing Fee for Cognosys Secured MySQL 5.6 on Windows 2012 R2 on VM with 2 to 3 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. Secured MySQL 5.6 on Windows 2012 R2,hour,1,0,0.20,
GCP,Cognosys Inc. Secured MySQL 5.6 on Windows 2012 R2,92A6-B867-1D4C,F4ED-DBA9-7C44,Licensing Fee for Cognosys Secured MySQL 5.6 on Windows 2012 R2 on VM with 4 to 5 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. Secured MySQL 5.6 on Windows 2012 R2,hour,1,0,0.40,
GCP,Cognosys Inc. Secured MySQL 5.6 on Windows 2012 R2,92A6-B867-1D4C,1242-1B80-CA34,Licensing Fee for Cognosys Secured MySQL 5.6 on Windows 2012 R2 on VM with 6 to 7 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. Secured MySQL 5.6 on Windows 2012 R2,hour,1,0,0.60,
GCP,Cognosys Inc. Secured MySQL 5.6 on Windows 2012 R2,92A6-B867-1D4C,0965-F1A2-270D,Licensing Fee for Cognosys Secured MySQL 5.6 on Windows 2012 R2 on VM with 8 to 9 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. Secured MySQL 5.6 on Windows 2012 R2,hour,1,0,0.80,
GCP,Cognosys Inc. MySQL 5.7 on Red Hat Enterprise Linux 7,752B-E8FF-FF6B,4A2C-AA34-E8E9,Licensing Fee for Secured MySQL 5.7 on Red Hat Enterprise Linux 7 on VM with up to 1 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. MySQL 5.7 on Red Hat Enterprise Linux 7,hour,1,0,0.05,
GCP,Cognosys Inc. MySQL 5.7 on Red Hat Enterprise Linux 7,752B-E8FF-FF6B,1C4D-D77E-08BF,Licensing Fee for Secured MySQL 5.7 on Red Hat Enterprise Linux 7 on VM with 12 or more VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. MySQL 5.7 on Red Hat Enterprise Linux 7,hour,1,0,0.40,
GCP,Cognosys Inc. MySQL 5.7 on Red Hat Enterprise Linux 7,752B-E8FF-FF6B,6444-0446-D3D5,Licensing Fee for Secured MySQL 5.7 on Red Hat Enterprise Linux 7 on VM with 2 to 3 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. MySQL 5.7 on Red Hat Enterprise Linux 7,hour,1,0,0.10,
GCP,Cognosys Inc. MySQL 5.7 on Red Hat Enterprise Linux 7,752B-E8FF-FF6B,E9CE-1D9D-0714,Licensing Fee for Secured MySQL 5.7 on Red Hat Enterprise Linux 7 on VM with 4 to 7 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. MySQL 5.7 on Red Hat Enterprise Linux 7,hour,1,0,0.15,
GCP,Cognosys Inc. MySQL 5.7 on Red Hat Enterprise Linux 7,752B-E8FF-FF6B,47F2-1E1D-0920,Licensing Fee for Secured MySQL 5.7 on Red Hat Enterprise Linux 7 on VM with 8 to 11 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. MySQL 5.7 on Red Hat Enterprise Linux 7,hour,1,0,0.20,
GCP,Cognosys Inc. MySQL 5.7 on Ubuntu 14.04 LTS,F910-D9D2-9BED,3E82-A3C9-6AA8,Licensing Fee for Secured MySQL 5.7 on Ubuntu 14.04 LTS on VM with up to 1 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. MySQL 5.7 on Ubuntu 14.04 LTS,hour,1,0,0.10,
GCP,Cognosys Inc. MySQL 5.7 on Ubuntu 14.04 LTS,F910-D9D2-9BED,5E6F-7A51-CA43,Licensing Fee for Secured MySQL 5.7 on Ubuntu 14.04 LTS on VM with 10 to 11 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. MySQL 5.7 on Ubuntu 14.04 LTS,hour,1,0,1.00,
GCP,Cognosys Inc. MySQL 5.7 on Ubuntu 14.04 LTS,F910-D9D2-9BED,CF86-417E-0400,Licensing Fee for Secured MySQL 5.7 on Ubuntu 14.04 LTS on VM with 12 to 13 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. MySQL 5.7 on Ubuntu 14.04 LTS,hour,1,0,1.20,
GCP,Cognosys Inc. MySQL 5.7 on Ubuntu 14.04 LTS,F910-D9D2-9BED,EEEA-D958-A357,Licensing Fee for Secured MySQL 5.7 on Ubuntu 14.04 LTS on VM with 14 to 15 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. MySQL 5.7 on Ubuntu 14.04 LTS,hour,1,0,1.40,
GCP,Cognosys Inc. MySQL 5.7 on Ubuntu 14.04 LTS,F910-D9D2-9BED,AD20-5298-6318,Licensing Fee for Secured MySQL 5.7 on Ubuntu 14.04 LTS on VM with 16 or more VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. MySQL 5.7 on Ubuntu 14.04 LTS,hour,1,0,1.60,
GCP,Cognosys Inc. MySQL 5.7 on Ubuntu 14.04 LTS,F910-D9D2-9BED,A01C-C903-B9F8,Licensing Fee for Secured MySQL 5.7 on Ubuntu 14.04 LTS on VM with 2 to 3 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. MySQL 5.7 on Ubuntu 14.04 LTS,hour,1,0,0.20,
GCP,Cognosys Inc. MySQL 5.7 on Ubuntu 14.04 LTS,F910-D9D2-9BED,0688-0696-13F7,Licensing Fee for Secured MySQL 5.7 on Ubuntu 14.04 LTS on VM with 4 to 5 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. MySQL 5.7 on Ubuntu 14.04 LTS,hour,1,0,0.40,
GCP,Cognosys Inc. MySQL 5.7 on Ubuntu 14.04 LTS,F910-D9D2-9BED,7FC7-D782-DAAE,Licensing Fee for Secured MySQL 5.7 on Ubuntu 14.04 LTS on VM with 6 to 7 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. MySQL 5.7 on Ubuntu 14.04 LTS,hour,1,0,0.60,
GCP,Cognosys Inc. MySQL 5.7 on Ubuntu 14.04 LTS,F910-D9D2-9BED,DD7F-205F-A169,Licensing Fee for Secured MySQL 5.7 on Ubuntu 14.04 LTS on VM with 8 to 9 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. MySQL 5.7 on Ubuntu 14.04 LTS,hour,1,0,0.80,
GCP,Cognosys Inc. MySQL 5.7 on Ubuntu 16.04 LTS,F3BE-E276-612C,6874-D503-8CDE,Licensing Fee for Secured MySQL 5.7 on Ubuntu 16.04 LTS on VM with up to 1 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. MySQL 5.7 on Ubuntu 16.04 LTS,hour,1,0,0.05,
GCP,Cognosys Inc. MySQL 5.7 on Ubuntu 16.04 LTS,F3BE-E276-612C,3CEF-5F63-B059,Licensing Fee for Secured MySQL 5.7 on Ubuntu 16.04 LTS on VM with 12 or more VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. MySQL 5.7 on Ubuntu 16.04 LTS,hour,1,0,0.40,
GCP,Cognosys Inc. MySQL 5.7 on Ubuntu 16.04 LTS,F3BE-E276-612C,594D-870D-019C,Licensing Fee for Secured MySQL 5.7 on Ubuntu 16.04 LTS on VM with 2 to 3 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. MySQL 5.7 on Ubuntu 16.04 LTS,hour,1,0,0.10,
GCP,Cognosys Inc. MySQL 5.7 on Ubuntu 16.04 LTS,F3BE-E276-612C,43A0-529F-8BD4,Licensing Fee for Secured MySQL 5.7 on Ubuntu 16.04 LTS on VM with 4 to 7 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. MySQL 5.7 on Ubuntu 16.04 LTS,hour,1,0,0.15,
GCP,Cognosys Inc. MySQL 5.7 on Ubuntu 16.04 LTS,F3BE-E276-612C,5F9D-C941-563A,Licensing Fee for Secured MySQL 5.7 on Ubuntu 16.04 LTS on VM with 8 to 11 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. MySQL 5.7 on Ubuntu 16.04 LTS,hour,1,0,0.20,
GCP,Cognosys Inc. Secured MySQL 5.7 on Windows 2012 R2,A87F-D283-E763,3BDB-1AC7-431A,Licensing Fee for Cognosys Secured MySQL 5.7 on Windows 2012 R2 on VM with up to 1 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. Secured MySQL 5.7 on Windows 2012 R2,hour,1,0,0.05,
GCP,Cognosys Inc. Secured MySQL 5.7 on Windows 2012 R2,A87F-D283-E763,3C8F-2EBB-DD9E,Licensing Fee for Cognosys Secured MySQL 5.7 on Windows 2012 R2 on VM with 12 or more VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. Secured MySQL 5.7 on Windows 2012 R2,hour,1,0,0.40,
GCP,Cognosys Inc. Secured MySQL 5.7 on Windows 2012 R2,A87F-D283-E763,10CF-0B22-F53F,Licensing Fee for Cognosys Secured MySQL 5.7 on Windows 2012 R2 on VM with 2 to 3 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. Secured MySQL 5.7 on Windows 2012 R2,hour,1,0,0.10,
GCP,Cognosys Inc. Secured MySQL 5.7 on Windows 2012 R2,A87F-D283-E763,6A81-9FB2-3EA2,Licensing Fee for Cognosys Secured MySQL 5.7 on Windows 2012 R2 on VM with 4 to 7 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. Secured MySQL 5.7 on Windows 2012 R2,hour,1,0,0.15,
GCP,Cognosys Inc. Secured MySQL 5.7 on Windows 2012 R2,A87F-D283-E763,36FE-F27C-7D56,Licensing Fee for Cognosys Secured MySQL 5.7 on Windows 2012 R2 on VM with 8 to 11 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. Secured MySQL 5.7 on Windows 2012 R2,hour,1,0,0.20,
GCP,Cognosys Inc. Secured MySQL with IIS on Windows 2012 R2,54BD-2F64-9A4F,224B-68F9-6F27,Licensing Fee for Secured  MySQL with IIS on Windows 2012 R2 on VM with up to 1 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. Secured MySQL with IIS on Windows 2012 R2,hour,1,0,0.05,
GCP,Cognosys Inc. Secured MySQL with IIS on Windows 2012 R2,54BD-2F64-9A4F,27F3-A9B6-7606,Licensing Fee for Secured  MySQL with IIS on Windows 2012 R2 on VM with 12 or more VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. Secured MySQL with IIS on Windows 2012 R2,hour,1,0,0.40,
GCP,Cognosys Inc. Secured MySQL with IIS on Windows 2012 R2,54BD-2F64-9A4F,2030-BA65-29EE,Licensing Fee for Secured  MySQL with IIS on Windows 2012 R2 on VM with 2 to 3 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. Secured MySQL with IIS on Windows 2012 R2,hour,1,0,0.10,
GCP,Cognosys Inc. Secured MySQL with IIS on Windows 2012 R2,54BD-2F64-9A4F,8E99-1CE0-4F82,Licensing Fee for Secured  MySQL with IIS on Windows 2012 R2 on VM with 4 to 7 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. Secured MySQL with IIS on Windows 2012 R2,hour,1,0,0.15,
GCP,Cognosys Inc. Secured MySQL with IIS on Windows 2012 R2,54BD-2F64-9A4F,F863-C75D-EC1F,Licensing Fee for Secured  MySQL with IIS on Windows 2012 R2 on VM with 8 to 11 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. Secured MySQL with IIS on Windows 2012 R2,hour,1,0,0.20,
GCP,Cognosys Inc. NGINX on Red Hat Enterprise Linux 7,1B18-3BA5-BC31,C341-63E8-565A,Licensing Fee for Secured Nginx on Red Hat Enterprise Linux 7 on VM with up to 1 VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. NGINX on Red Hat Enterprise Linux 7,hour,1,0,0.05,
GCP,Cognosys Inc. NGINX on Red Hat Enterprise Linux 7,1B18-3BA5-BC31,8596-AD65-04C9,Licensing Fee for Secured Nginx on Red Hat Enterprise Linux 7 on VM with 12 or more VCPU,GCP > Marketplace Services > Cognosys > Cognosys Inc. NGINX on Red Hat Enterprise Linux 7,hour,1,0,0.40,
